type,value,confidence,first_seen,last_seen,source_count,sources,reason
ipv4,112.90.252.76,high,2026-08-27T09:18:43.223353+00:00,2026-08-27T09:18:43.223353+00:00,1,securelist.com:2026-08-27,[article sweep] Listed as a C&C server for a backdoor
ipv4,116.10.189.246,high,2026-08-27T09:18:43.223353+00:00,2026-08-27T09:18:43.223353+00:00,1,securelist.com:2026-08-27,[article sweep] Listed as a C&C server for a Trojan
ipv4,121.12.110.96,high,2026-08-27T09:18:43.223353+00:00,2026-08-27T09:18:43.223353+00:00,1,securelist.com:2026-08-27,[article sweep] Listed as a C&C server for a Trojan
ipv4,202.103.178.76,high,2026-08-27T09:18:43.223353+00:00,2026-08-27T09:18:43.223353+00:00,1,securelist.com:2026-08-27,[article sweep] Decrypted as a C&C server IP address by a backdoor
domain,cryptoprice.pw,high,2026-08-26T17:39:45+00:00,2026-08-26T17:39:45+00:00,1,Kelacyber:2026-08-26,Listed as a service advertised by the actor for scams and malware delivery
domain,databreach.space,high,2026-08-26T17:39:45+00:00,2026-08-26T17:39:45+00:00,1,Kelacyber:2026-08-26,Identified as an earlier version of the actor’s ransomware blog
domain,socialposter.org,high,2026-08-26T17:39:45+00:00,2026-08-26T17:39:45+00:00,1,Kelacyber:2026-08-26,Registered by the threat actor and associated with cybercrime activity
ipv4,67.213.118.179,high,2026-08-25T19:04:41.630110+00:00,2026-08-25T19:04:41.630110+00:00,1,www.cloudsek.com:2026-08-25,[article sweep] Used in exploitation attempts against Oracle WebLogic Server
ipv4,102.91.71.83,high,2026-08-25T15:50:04+00:00,2026-08-25T15:50:04+00:00,1,Techtimes:2026-08-25,Listed as a scanning IP used to detect exploit attempts
domain,ver.bandhiem.com,high,2026-08-25T09:20:02+00:00,2026-08-25T09:20:02+00:00,1,Hackernoon:2026-08-25,[article sweep] Listed as part of a malicious infrastructure cluster
domain,browser-app.com,high,2026-08-24T15:33:04.063145+00:00,2026-08-24T15:33:04.063145+00:00,1,socket.dev:2026-08-24,[article sweep] Domain used in a malicious browser extension campaign
domain,browsify.co,high,2026-08-24T15:33:04.063145+00:00,2026-08-24T15:33:04.063145+00:00,1,socket.dev:2026-08-24,[article sweep] Domain used in a malicious browser extension campaign
domain,cleankits.co,high,2026-08-24T15:33:04.063145+00:00,2026-08-24T15:33:04.063145+00:00,1,socket.dev:2026-08-24,[article sweep] Associated with malicious Firefox extensions
domain,devplugs.co,high,2026-08-24T15:33:04.063145+00:00,2026-08-24T15:33:04.063145+00:00,1,socket.dev:2026-08-24,[article sweep] Associated with malicious activity in Firefox extensions
domain,extlab.co,high,2026-08-24T15:33:04.063145+00:00,2026-08-24T15:33:04.063145+00:00,1,socket.dev:2026-08-24,[article sweep] Associated with malicious Firefox extensions
domain,extlab.org,high,2026-08-24T15:33:04.063145+00:00,2026-08-24T15:33:04.063145+00:00,1,socket.dev:2026-08-24,[article sweep] Associated with malicious Firefox extensions
domain,acrobatreaderonline.com,high,2026-08-24T04:47:41+00:00,2026-08-24T04:47:41+00:00,1,Cybersecuritynews:2026-08-24,[article sweep] Used as a malicious site impersonating Adobe Acrobat Reader.
domain,case-apple.com,high,2026-08-21T14:51:21+00:00,2026-08-21T14:51:21+00:00,1,Straitstimes:2026-08-21,[article sweep] Used in phishing scams impersonating Apple
domain,chat-apple.com,high,2026-08-21T14:51:21+00:00,2026-08-21T14:51:21+00:00,1,Straitstimes:2026-08-21,[article sweep] Used in phishing scams impersonating Apple
domain,malicious-miner.com,high,2026-08-21T05:50:46+00:00,2026-08-21T05:50:46+00:00,1,Cyfirma:2026-08-21,"[article sweep] Domain used to host malicious scripts, indicating attacker control"
domain,securestore.tv,high,2026-08-21T05:50:46+00:00,2026-08-21T05:50:46+00:00,1,Cyfirma:2026-08-21,[article sweep] Listed in a YARA rule as associated with APT36 activity
domain,drive.google.verify-drive.com,high,2026-08-21T00:32:07.289805+00:00,2026-08-21T00:32:07.289805+00:00,1,cloud.google.com:2026-08-21,Identified as a malware distribution domain.
domain,miov2iaiaoubqosiqoiajwowiwjso.online,high,2026-08-21T00:32:07.289805+00:00,2026-08-21T00:32:07.289805+00:00,1,cloud.google.com:2026-08-21,C2 for AtomicStealer identified.
ipv4,103.236.54.207,high,2026-08-19T19:56:48+00:00,2026-08-19T19:56:48+00:00,1,Cloudsek:2026-08-19,[article sweep] Used as a staging server by the attacker
domain,spyroid.net,high,2026-08-19T09:52:51+00:00,2026-08-19T09:52:51+00:00,1,Group-Ib:2026-08-19,Identified as a commercial RAT framework sold to cybercriminals.
ipv4,196.251.84.11,high,2026-08-19T09:52:51+00:00,2026-08-19T09:52:51+00:00,1,Group-Ib:2026-08-19,Identified as active C2 server for Spyroid-based malware.
domain,lockwall.xyz,high,2026-08-18T18:04:45+00:00,2026-08-18T18:04:45+00:00,1,Wiz:2026-08-18,"[article sweep] Captured phishing page hosted on this domain, indicating attacker control"
domain,gigapaper.ir,high,2026-08-18T17:54:40+00:00,2026-08-18T17:54:40+00:00,1,Justice:2026-08-18,"[article sweep] Used to sell stolen academic data, controlled by attackers"
domain,megapaper.ir,high,2026-08-18T17:54:40+00:00,2026-08-18T17:54:40+00:00,1,Justice:2026-08-18,[article sweep] Used to sell stolen academic resources
domain,msfconfig.icu,high,2026-08-17T16:03:58+00:00,2026-08-17T16:03:58+00:00,1,Kaspersky:2026-08-17,"[article sweep] Domain used to host malicious scripts, indicating attacker control"
ipv4,85.206.161.241,high,2026-08-17T13:59:31+00:00,2026-08-17T13:59:31+00:00,1,Huntress:2026-08-17,[article sweep] IP address used for direct C2 communication via WebSocket
ipv4,45.192.12.34,high,2026-08-13T21:19:45+00:00,2026-08-13T21:19:45+00:00,1,Iverify:2026-08-13,[article sweep] Identified as a C2 server in malware configuration
ipv4,108.187.42.63,high,2026-08-13T12:20:26+00:00,2026-08-13T20:36:50.388033+00:00,2,securelist.com:2026-08-13|Acronis:2026-08-13,Identified as C2 server responding to requests.
ipv4,46.30.188.13,high,2026-08-13T12:20:26+00:00,2026-08-13T12:20:26+00:00,1,Acronis:2026-08-13,Identified as C2 server responding to requests.
domain,bookcheckarrival-gueststayhotel.com,high,2026-08-13T06:24:31+00:00,2026-08-13T06:24:31+00:00,1,Heise.De:2026-08-13,Indicates attacker-controlled phishing domain targeting hotel reservations.
domain,ramimac.me,high,2026-08-12T22:06:24.425523+00:00,2026-08-12T22:06:24.425523+00:00,1,snyk.io:2026-08-12,[article sweep] Used in a campaign tracked by Wiz Threat Center.
domain,msupdate.updatemicfosoft.com,high,2026-08-12T14:35:21+00:00,2026-08-12T14:35:21+00:00,1,Rescana:2026-08-12,"[article sweep] Custom C2 domain used in an attack, indicating attacker control"
ipv4,131.226.2.6,high,2026-08-12T14:35:21+00:00,2026-08-12T14:35:21+00:00,1,Rescana:2026-08-12,[article sweep] Listed as a known malicious IP in a threat report
ipv4,188.130.206.168,high,2026-08-12T14:35:21+00:00,2026-08-12T14:35:21+00:00,1,Rescana:2026-08-12,[article sweep] Known malicious IP used in SharePoint exploitation
ipv4,65.38.121.198,high,2026-08-12T14:35:21+00:00,2026-08-12T14:35:21+00:00,1,Rescana:2026-08-12,[article sweep] Listed as a known malicious IP in SharePoint exploitation
domain,ccleanerwind.top,high,2026-08-12T10:20:02+00:00,2026-08-12T11:31:38+00:00,2,Gbhackers:2026-08-12|Csoonline:2026-08-12,Identified as attacker-controlled domain for malware distribution
ipv4,166.88.134.62,high,2026-08-11T13:21:16.792531+00:00,2026-08-11T13:21:16.792531+00:00,1,opensourcemalware.com:2026-08-11,[article sweep] Decoded C2 IP address from a transaction
domain,m.studiotikva.com,high,2026-08-11T10:00:19+00:00,2026-08-11T10:00:19+00:00,1,Securelist:2026-08-11,[article sweep] Used for DNS A-record queries in C2 communication
ipv4,74.65.75.102,high,2026-08-11T10:00:19+00:00,2026-08-11T10:00:19+00:00,1,Securelist:2026-08-11,Explicitly mentioned in response context.
domain,login.microsoft-secure-portal.com,high,2026-08-08T03:49:43.525813+00:00,2026-08-08T03:49:43.525813+00:00,1,hivesecurity.gitlab.io:2026-08-08,Clearly identified as an attacker-controlled domain.
ipv4,185.242.3.238,high,2026-08-08T00:42:00+00:00,2026-08-08T00:42:00+00:00,1,F5:2026-08-08,[article sweep] Observed sending SQL injection payloads to vulnerable endpoints
domain,tommysbakescodes.ws,high,2026-08-06T18:48:08+00:00,2026-08-06T18:48:08+00:00,1,Cyfirma:2026-08-06,[article sweep] Listed in a YARA rule as part of C2/network communication
domain,www1.planetink.com,high,2026-08-06T18:48:08+00:00,2026-08-06T18:48:08+00:00,1,Cyfirma:2026-08-06,[article sweep] Listed as part of Lazarus-related supply chain campaign artifacts
domain,www2.planetink.com,high,2026-08-06T18:48:08+00:00,2026-08-06T18:48:08+00:00,1,Cyfirma:2026-08-06,[article sweep] Listed as part of Lazarus-related supply chain campaign artifacts
domain,zimbra.planetink.com,high,2026-08-06T18:48:08+00:00,2026-08-06T18:48:08+00:00,1,Cyfirma:2026-08-06,[article sweep] Listed in a rule for detecting Lazarus-related supply chain campaign artifacts
domain,zmail.vetstarts.com,high,2026-08-06T18:48:08+00:00,2026-08-06T18:48:08+00:00,1,Cyfirma:2026-08-06,[article sweep] Listed in a rule for detecting Lazarus-related supply chain campaign artifacts
ipv4,104.239.66.201,high,2026-08-06T18:48:08+00:00,2026-08-06T18:48:08+00:00,1,Cyfirma:2026-08-06,[article sweep] Listed as part of a coordinated cyberattack
ipv4,73.158.81.165,high,2026-08-06T18:48:08+00:00,2026-08-06T18:48:08+00:00,1,Cyfirma:2026-08-06,[article sweep] Listed as part of a YARA rule for malicious activity
ipv4,76.229.204.88,high,2026-08-06T18:48:08+00:00,2026-08-06T18:48:08+00:00,1,Cyfirma:2026-08-06,[article sweep] Listed as part of a YARA rule for malicious activity
ipv4,213.165.51.115,high,2026-08-06T11:21:24.300532+00:00,2026-08-06T11:21:24.300532+00:00,1,www.trendmicro.com:2026-08-06,Listed as part of malicious infrastructure in hunting queries.
ipv4,154.223.58.64,high,2026-08-06T08:39:33+00:00,2026-08-06T08:39:33+00:00,1,Rescana:2026-08-06,Listed as C2 IP address.
ipv4,154.223.75.206,high,2026-08-06T08:39:33+00:00,2026-08-06T08:39:33+00:00,1,Rescana:2026-08-06,Listed as C2 IP address.
ipv4,38.60.142.56,high,2026-08-06T08:39:33+00:00,2026-08-06T08:39:33+00:00,1,Rescana:2026-08-06,Listed as C2 IP address.
ipv4,45.158.180.250,high,2026-08-06T08:39:33+00:00,2026-08-06T08:39:33+00:00,1,Rescana:2026-08-06,Listed as C2 IP address.
ipv4,163.7.8.79,high,2026-08-06T00:15:40+00:00,2026-08-06T00:15:40+00:00,1,Isc.Sans.Edu:2026-08-06,[article sweep] Source IP for an SSH connection to a honeypot
ipv4,80.94.92.171,high,2026-08-06T00:15:40+00:00,2026-08-06T00:15:40+00:00,1,Isc.Sans.Edu:2026-08-06,[article sweep] Part of a coordinated scanning infrastructure used in the mdrfckr SSH campaign.
ipv4,80.94.92.184,high,2026-08-06T00:15:40+00:00,2026-08-06T00:15:40+00:00,1,Isc.Sans.Edu:2026-08-06,[article sweep] Part of a coordinated scanning infrastructure used in the mdrfckr SSH campaign.
ipv4,80.94.92.186,high,2026-08-06T00:15:40+00:00,2026-08-06T00:15:40+00:00,1,Isc.Sans.Edu:2026-08-06,[article sweep] Part of a coordinated scanning infrastructure used in the mdrfckr SSH campaign.
domain,coldcardteamnews.com,high,2026-08-05T17:49:41+00:00,2026-08-05T17:49:41+00:00,1,Bleepingcomputer:2026-08-05,[article sweep] Used in a phishing campaign impersonating COLDCARD
domain,deltaode.com,high,2026-08-05T12:14:01+00:00,2026-08-05T12:14:01+00:00,1,Socprime:2026-08-05,[article sweep] Identified as part of a C2 infrastructure for a campaign
ipv4,213.173.45.230,high,2026-08-04T13:04:39.953091+00:00,2026-08-04T13:04:39.953091+00:00,1,fieldeffect.com:2026-08-04,[article sweep] Described as hosting a malicious SimpleHelp server
ipv4,213.145.86.112,high,2026-08-04T12:16:39+00:00,2026-08-04T12:16:39+00:00,1,Socprime:2026-08-04,[article sweep] Hardcoded C2 IP for ChocoShell infostealer
ipv4,64.95.11.22,high,2026-08-04T12:04:14+00:00,2026-08-04T12:04:14+00:00,1,Sophos:2026-08-04,[article sweep] Associated with a malicious web host used in an attack
domain,microsoft-login.secure-verify.net,high,2026-08-03T13:40:21+00:00,2026-08-03T13:40:21+00:00,1,Dexpose:2026-08-03,[article sweep] Described as a phishing domain impersonating Microsoft
domain,totally-legit-invoices.com,high,2026-08-03T09:29:46+00:00,2026-08-03T09:29:46+00:00,1,News.Ycombinator:2026-08-03,[article sweep] Used for sending authenticated but malicious emails
ipv4,31.57.34.228,high,2026-07-30T20:07:20.633185+00:00,2026-07-30T20:07:20.633185+00:00,1,medium.com:2026-07-30,[article sweep] Associated with malicious hosting infrastructure used for payload delivery
